tweet_id_str,created_at,user_id_str,username,name,user_mentions,hashtags,location,lang,quote_count,views_count,favorite_count,reply_count,retweet_count,bookmark_count,media_url_https,tweet_url,relation_type,target_tweet_id_str,target_username,full_text
2021563255576289497,Wed Feb 11 19:33:33 +0700 2026,1930960308614705152,monkey86143,noobmaster128,@mandikecil,-,-,in,0,0,0,0,11737,0,-,https://x.com/monkey86143/status/2021563255576289497,retweeted,2019380745090003074,mandikecil,"RT @mandikecil: Pemerintah kontol, MBG kontol, sawit kontol, hilirisasi nikel kontol, zionis kontol, dewasa kontol, cinta-cintaan kontol, mobile legends kontol"
2021595066096042476,Wed Feb 11 21:39:57 +0700 2026,1427536273510596617,nyrclst,acaa | ismil era 💂🏻‍♂️,@fewritincty,-,coeratzengene,in,87,155897,10856,72,743,54,-,https://x.com/nyrclst/status/2021595066096042476,replied,2021549791457820756,fewritincty,"@fewritincty korea salah kalo mau nge counter indo jgn rasis, aturan counter nya bawa² pmrentah kek “at least pemimpin gue ga tergila-gila sama sawit” CETAS langsung kena bgt 😇🙏🏻💔"
2021925601683419469,Thu Feb 12 19:33:23 +0700 2026,2515464318,sorrynnotsrry,farhan,@mandikecil,-,-,in,0,0,0,0,11736,0,-,https://x.com/sorrynnotsrry/status/2021925601683419469,retweeted,2019380745090003074,mandikecil,"RT @mandikecil: Pemerintah kontol, MBG kontol, sawit kontol, hilirisasi nikel kontol, zionis kontol, dewasa kontol, cinta-cintaan kontol, mobile legends kontol"
2021787409751388189,Thu Feb 12 10:24:16 +0700 2026,78565229,itsaleey,Aley,-,-,-,in,26,82765,1213,24,213,203,-,https://x.com/itsaleey/status/2021787409751388189,quoted,2021592825826075124,unmagnetism,"Tanpa kita sadari, kita sering ""meminum"" turunan sawit. Banyak minuman creamy menggunakan minyak sawit sebagai pengemulsi atau penambah tekstur:  - ​Kopi Instan 3-in-1: Krimer nabati di dalamnya sebagian besar berasal dari minyak sawit. - ​Susu Kental Manis: Banyak merek yang mengganti lemak susu dengan lemak nabati (minyak sawit). - ​Minuman Cokelat: Agar terasa lembut di lidah, seringkali ada kandungan lemak sawit di dalamnya."
2021910476716978300,Thu Feb 12 18:33:17 +0700 2026,1673236247471599618,Defiz698,go with the flow,@mandikecil,-,-,in,0,0,0,0,11736,0,-,https://x.com/Defiz698/status/2021910476716978300,retweeted,2019380745090003074,mandikecil,"RT @mandikecil: Pemerintah kontol, MBG kontol, sawit kontol, hilirisasi nikel kontol, zionis kontol, dewasa kontol, cinta-cintaan kontol, mobile legends kontol"
2021919158733267014,Thu Feb 12 19:07:47 +0700 2026,843541063738449920,baikbaikboy,Bababo,@myshawti,-,-,in,3,57735,2053,7,44,5,-,https://x.com/baikbaikboy/status/2021919158733267014,replied,2021910866657157568,myshawti,"@myshawti Salah satu judul lagunya yang terkenal adalah ""mari menanam sawit"""
2021834860239925413,Thu Feb 12 13:32:49 +0700 2026,1777176481493610496,CFALEVEL99,"Baru lvl 2, belum",@ogiehart,-,-,in,5,8253,223,2,5,4,-,https://x.com/CFALEVEL99/status/2021834860239925413,replied,2021804572583575892,ogiehart,@ogiehart Seumur-umur ke kebun sawit baru bulan lalu ketemu cewe kerja di sana. Ternyata mereka anak magang yang at any time ketika ke kebun harus ditemenin supervisor. Segitunya mereka berusaha melindungi cewe karena ya gitu deh...
2022222360775164109,Fri Feb 13 15:12:36 +0700 2026,953288864,sexieest,leona,-,-,"Kota Surabaya, Jawa Timur",in,139,249410,27507,132,5973,366,-,https://x.com/sexieest/status/2022222360775164109,-,-,-,"warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022146852544819234,Fri Feb 13 10:12:33 +0700 2026,1418451445574078465,anatiaa_na,tianaa,@mandikecil,-,-,in,0,0,0,0,11736,0,-,https://x.com/anatiaa_na/status/2022146852544819234,retweeted,2019380745090003074,mandikecil,"RT @mandikecil: Pemerintah kontol, MBG kontol, sawit kontol, hilirisasi nikel kontol, zionis kontol, dewasa kontol, cinta-cintaan kontol, mobile legends kontol"
2022270018571088170,Fri Feb 13 18:21:59 +0700 2026,848907782,saskia_obay,Saskia Sekarini,@plisitin,-,"Depok, Indonesia",in,0,0,0,0,16245,0,-,https://x.com/saskia_obay/status/2022270018571088170,retweeted,2001647704368386409,plisitin,RT @plisitin: pikiran lagi kosong tau-tau ditanemin sawit
2022204770417820018,Fri Feb 13 14:02:42 +0700 2026,1709941329629958144,pejabatdenial,al,@menuembegejelek,-,Daerah Istimewa Yugoslavia,in,7,62441,2341,20,86,4,-,https://x.com/pejabatdenial/status/2022204770417820018,replied,2022198059808313768,menuembegejelek,"@menuembegejelek mungkin sekarang kelapa, bisa jadi bulan depan sawit"
2022277675608662461,Fri Feb 13 18:52:24 +0700 2026,1654751638421372930,maioumei,me,@mandikecil,-,-,in,0,0,0,0,11737,0,-,https://x.com/maioumei/status/2022277675608662461,retweeted,2019380745090003074,mandikecil,"RT @mandikecil: Pemerintah kontol, MBG kontol, sawit kontol, hilirisasi nikel kontol, zionis kontol, dewasa kontol, cinta-cintaan kontol, mobile legends kontol"
2022164283803807762,Fri Feb 13 11:21:49 +0700 2026,1359440113420308484,deluziee,Lynnn | From the River to the Sea🇵🇸🇵🇸,@siPisces22,-,-,in,4,47782,1937,9,48,12,-,https://x.com/deluziee/status/2022164283803807762,replied,2021818187650875814,siPisces22,"@siPisces22 Aman aza kata gweh mah, selama ga menghadap sawit."
2022018978944831581,Fri Feb 13 01:44:26 +0700 2026,1781143961199132672,AntarsanaExo,Antarsana Exotica,@NenkMonica,-,-,in,0,0,0,0,4907,0,-,https://x.com/AntarsanaExo/status/2022018978944831581,retweeted,2013448731853742590,NenkMonica,"RT @NenkMonica: WARGA ADAT SORONG DIPAKSA SERAHKAN 700 Ha TANAH UNTUK SAWIT.  Ancaman ekspansi sawit di Papua kembali mencuat. Senin (19/1/2026) sore, seorang perwakilan yang mengaku dari PT Inti Kebun Sejahtera (IKSJ) mendatangi warga adat di Distrik Moi Segen, Kabupaten Sorong, Papua Barat Daya, dan meminta penyerahan wilayah adat marga Klagilit Maburu seluas 700 hektar untuk kebun sawit. Perusahaan ini disebut telah beroperasi sejak 2007/2008.  IKSJ diketahui merupakan anak usaha Ciliandry Anky Abadi, grup sawit milik keluarga Fangiono. Perwakilan perusahaan bernama Algius dilaporkan telah beberapa kali mendekati warga, meski penolakan telah disampaikan berulang. Warga menyebut pendekatan dilakukan dengan ""janji manis"" yang dinilai mengancam kerukunan marga dan keberlanjutan hutan adat. ~suaraakarrumputt~"
2022664833095938212,Sat Feb 14 20:30:50 +0700 2026,1278731570677813248,undonepoetryz,nibi,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/undonepoetryz/status/2022664833095938212,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022664476961669492,Sat Feb 14 20:29:25 +0700 2026,1771524072301854720,oceandustpen_,océdust,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/oceandustpen_/status/2022664476961669492,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022664320841396643,Sat Feb 14 20:28:48 +0700 2026,1745822556492648448,pacarneuvillete,STFU,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/pacarneuvillete/status/2022664320841396643,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022664971629580744,Sat Feb 14 20:31:23 +0700 2026,1017005428029313025,qlsxks11,bibin,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/qlsxks11/status/2022664971629580744,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022664054448492995,Sat Feb 14 20:27:44 +0700 2026,541507264,sauwjana,kiona,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/sauwjana/status/2022664054448492995,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022663788819067187,Sat Feb 14 20:26:41 +0700 2026,1384649586258571266,kiddipiees,chel,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/kiddipiees/status/2022663788819067187,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022663571184963916,Sat Feb 14 20:25:49 +0700 2026,1369624086784131075,zJendeukim,kha,@sexieest,-,secret,in,0,0,0,0,5973,0,-,https://x.com/zJendeukim/status/2022663571184963916,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022660678025363910,Sat Feb 14 20:14:19 +0700 2026,1575076753026224129,my_watanababe,✨,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/my_watanababe/status/2022660678025363910,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022665394973180066,Sat Feb 14 20:33:04 +0700 2026,1734922820466135040,Banana_cake12,Jex33,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/Banana_cake12/status/2022665394973180066,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022665578750910792,Sat Feb 14 20:33:47 +0700 2026,1854707928911192064,MargaritaLi3m,Dee ana,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/MargaritaLi3m/status/2022665578750910792,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022665703988564031,Sat Feb 14 20:34:17 +0700 2026,1885236138669203457,YolandaSib14757,uyongieeyaa🩶,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/YolandaSib14757/status/2022665703988564031,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022665727426408468,Sat Feb 14 20:34:23 +0700 2026,1177400453094502400,leftonmaybe,unchosen,@sexieest,-,indonesia ,in,0,0,0,0,5973,0,-,https://x.com/leftonmaybe/status/2022665727426408468,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022665807680131535,Sat Feb 14 20:34:42 +0700 2026,1297875562019471361,renjunhinjoon,seyy,@sexieest,-,she/her,in,0,0,0,0,5973,0,-,https://x.com/renjunhinjoon/status/2022665807680131535,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022665880283574631,Sat Feb 14 20:34:59 +0700 2026,1797619533081169922,nade_story,ㅋ,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/nade_story/status/2022665880283574631,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022665981647294793,Sat Feb 14 20:35:23 +0700 2026,1082447603889975296,havemanyhubby,𝐋𝐚𝐧 𝐕𝐨𝐧 𝐍𝐞𝐮𝐬𝐜𝐡𝐰𝐚𝐧𝐬𝐭𝐞𝐢𝐧,@sexieest,-,Ishid's Wife,in,0,0,0,0,5973,0,-,https://x.com/havemanyhubby/status/2022665981647294793,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022665990262419797,Sat Feb 14 20:35:26 +0700 2026,1884243745983586310,pandaaa_kyw,pikachuuu_01,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/pandaaa_kyw/status/2022665990262419797,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022666281359728980,Sat Feb 14 20:36:35 +0700 2026,628964180,1qbalsaputra,Secuilbalado,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/1qbalsaputra/status/2022666281359728980,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022666483604873499,Sat Feb 14 20:37:23 +0700 2026,1574286769368887296,bluvvel,á,@sexieest,-,Indonesia,in,0,0,0,0,5973,0,-,https://x.com/bluvvel/status/2022666483604873499,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022665199208272240,Sat Feb 14 20:32:17 +0700 2026,1487228138690326528,Meimeipark_,Nunaanew,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/Meimeipark_/status/2022665199208272240,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022665336131399811,Sat Feb 14 20:32:50 +0700 2026,1577603861032079360,huang_ndunn,nanaaa jangan dii 🧹🧹🧹,@sexieest,-,"Jilin City, China",in,0,0,0,0,5973,0,-,https://x.com/huang_ndunn/status/2022665336131399811,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022660123869745207,Sat Feb 14 20:12:07 +0700 2026,446774689,nblahnumfradnti,num,@sexieest,-,she/her 99l 🇮🇩,in,0,0,0,0,5973,0,-,https://x.com/nblahnumfradnti/status/2022660123869745207,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022663428201136480,Sat Feb 14 20:25:15 +0700 2026,1861935560971243520,digulseptian,Beetleborgs ⋆.˚🪲༘⋆‧₊˚ ☁️⋅♡🪐୧⍤⃝ ⋆,@sexieest,-,Indonesia,in,0,0,0,0,5973,0,-,https://x.com/digulseptian/status/2022663428201136480,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022666542648082607,Sat Feb 14 20:37:37 +0700 2026,1266486582791430144,jehathoughts,jeha,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/jehathoughts/status/2022666542648082607,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022659385525440796,Sat Feb 14 20:09:11 +0700 2026,1108690676240138240,my0hann,"xo, 𝐜𝐡𝐚 ☽̶☾",@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/my0hann/status/2022659385525440796,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022659112392401255,Sat Feb 14 20:08:06 +0700 2026,1082086342794784768,randomhoomann,rain,@sexieest,-,"🐰,🐰🐼,🦁,🦊,🐨",in,0,0,0,0,5973,0,-,https://x.com/randomhoomann/status/2022659112392401255,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022660590033109205,Sat Feb 14 20:13:58 +0700 2026,1794269506271051776,jaymatchalatte,rey k/ia,@sexieest,-,she/her || ISTJ,in,0,0,0,0,5973,0,-,https://x.com/jaymatchalatte/status/2022660590033109205,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022660809420411341,Sat Feb 14 20:14:50 +0700 2026,1918813241872150529,nepillaa41,hongcii,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/nepillaa41/status/2022660809420411341,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022658917634052202,Sat Feb 14 20:07:19 +0700 2026,1595751065190019072,dotgirl_j,_dotgurl🍉,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/dotgirl_j/status/2022658917634052202,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022659490940879192,Sat Feb 14 20:09:36 +0700 2026,1641988374,matcharakat,aul,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/matcharakat/status/2022659490940879192,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022659552202961291,Sat Feb 14 20:09:51 +0700 2026,975875941,Stylesolated,Fira 🖤,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/Stylesolated/status/2022659552202961291,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022660489311064330,Sat Feb 14 20:13:34 +0700 2026,111260486,ddeokjwini,Rie,@sexieest,-,∞ New World,in,0,0,0,0,5973,0,-,https://x.com/ddeokjwini/status/2022660489311064330,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022660364991926767,Sat Feb 14 20:13:04 +0700 2026,1254948675459018753,bukansalahsatu,Mapledaun_,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/bukansalahsatu/status/2022660364991926767,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022659965450879157,Sat Feb 14 20:11:29 +0700 2026,1826842552370429952,noturcitylight,`,@sexieest,-,Jakarta,in,0,0,0,0,5973,0,-,https://x.com/noturcitylight/status/2022659965450879157,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022658621004485099,Sat Feb 14 20:06:09 +0700 2026,1821046221483786240,marrskiddo,maliy0o,@sexieest,-,Switzerland,in,0,0,0,0,5973,0,-,https://x.com/marrskiddo/status/2022658621004485099,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022660185484071077,Sat Feb 14 20:12:22 +0700 2026,1501397228040032261,ilyawnzznie,jjuniee,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/ilyawnzznie/status/2022660185484071077,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022661335247732801,Sat Feb 14 20:16:56 +0700 2026,1473988183381581830,bilunyy,bilu🍉,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/bilunyy/status/2022661335247732801,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022661725024325750,Sat Feb 14 20:18:29 +0700 2026,1150640067028770816,yaninyaaa,スリヤニ,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/yaninyaaa/status/2022661725024325750,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022661800416948556,Sat Feb 14 20:18:47 +0700 2026,1974735302104391680,FatechaNay46063,deynaa,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/FatechaNay46063/status/2022661800416948556,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022660147122958690,Sat Feb 14 20:12:12 +0700 2026,1468505626561384450,911yeyun,J,@sexieest,-,Bumi,in,0,0,0,0,5973,0,-,https://x.com/911yeyun/status/2022660147122958690,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022661830704074912,Sat Feb 14 20:18:54 +0700 2026,83156393,dancinqgueen_,Bubu🍉,@sexieest,-,Indonesia,in,0,0,0,0,5973,0,-,https://x.com/dancinqgueen_/status/2022661830704074912,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022661898286801265,Sat Feb 14 20:19:10 +0700 2026,2222230286,simplisooya,𝟖𝟏(0)𝟑☁︎🌸🌷𝐁𝐎𝐃🔜🫣,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/simplisooya/status/2022661898286801265,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022660015790919995,Sat Feb 14 20:11:41 +0700 2026,228577423,bsmprmbd,BSMPRMBD,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/bsmprmbd/status/2022660015790919995,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022660600351068609,Sat Feb 14 20:14:00 +0700 2026,1575993367624036352,caksoobin,Rent Sewa HP Samsung S24 Ultra,@sexieest,-,"Bekasi Timur, Indonesia",in,0,0,0,0,5973,0,-,https://x.com/caksoobin/status/2022660600351068609,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022662497820606591,Sat Feb 14 20:21:33 +0700 2026,2362307180,mondermowen,ww,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/mondermowen/status/2022662497820606591,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022662973089808754,Sat Feb 14 20:23:26 +0700 2026,800188756439404548,riiposthings,riipost,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/riiposthings/status/2022662973089808754,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022662982598381925,Sat Feb 14 20:23:28 +0700 2026,1821756835067809792,cig4life,keping.,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/cig4life/status/2022662982598381925,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022661069760765968,Sat Feb 14 20:15:52 +0700 2026,1349228337827250176,Mitfa7,Meat Mayonnaise,@sexieest,-,"where r u, Vincent Mathias?",in,0,0,0,0,5973,0,-,https://x.com/Mitfa7/status/2022661069760765968,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022666595710177728,Sat Feb 14 20:37:50 +0700 2026,1306966586977214464,dirgawangy,a n g k y,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/dirgawangy/status/2022666595710177728,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022482403139420518,Sat Feb 14 08:25:55 +0700 2026,1313284037343997952,starhopeRs1_,Star Hope 🎗️(Harap Akan Tuhan),@mandikecil,-,Malang,in,0,0,0,0,11740,0,-,https://x.com/starhopeRs1_/status/2022482403139420518,retweeted,2019380745090003074,mandikecil,"RT @mandikecil: Pemerintah kontol, MBG kontol, sawit kontol, hilirisasi nikel kontol, zionis kontol, dewasa kontol, cinta-cintaan kontol, mobile legends kontol"
2022667628402336009,Sat Feb 14 20:41:56 +0700 2026,1689928321436655616,reihanaalexsa,i'mjustalittlepuppy,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/reihanaalexsa/status/2022667628402336009,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022373788458144001,Sat Feb 14 01:14:19 +0700 2026,1104024066703290368,rafdhino369,Riff,@BuruhSiluman,-,-,in,0,0,0,0,17696,0,https://pbs.twimg.com/media/G77ZU0jbMAA-MQh.jpg,https://x.com/rafdhino369/status/2022373788458144001,retweeted,1999274407630614802,BuruhSiluman,"RT @BuruhSiluman: Kompas hari ini. FYI, perkebunan sawit itu yg berwarna kuning. https://t.co/nNb97ltBi9"
2022689086721728710,Sat Feb 14 22:07:12 +0700 2026,1151136996791685121,Vante_Mrs,Vinn,@aiukimaru,-,-,in,0,0,0,0,1599,0,-,https://x.com/Vante_Mrs/status/2022689086721728710,retweeted,2011748701795205378,aiukimaru,"RT @aiukimaru: ""Nanti ada lima layar. Member dibawa dari atas, jadi di lagu ON kita bisa praktek koreo memutar. Begitu lagu selesai, drum diangkut keluar.""  ""Berarti di IDOL, penarinya muncul dari tiga arah?""  ""Nah, cocok. Terus sebelah sana masih ada ruang kosong, kan? Kita bisa tanami sawit."" https://t.co/dQUqRwxwN0"
2022658366909427966,Sat Feb 14 20:05:08 +0700 2026,170197732,kibtyarenna,كابتي,@sexieest,-,"Depok, Jawa Barat",in,0,0,0,0,5973,0,-,https://x.com/kibtyarenna/status/2022658366909427966,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
